sample	haplo_Skov	chrom	start	end	CHR	START	END	ovelap	length_Skov	ratio	length	state	mean_prob	snps	admixpopvariants	AltaiNeandertal	Chagyrskaya-Phalanx	Denisova	Vindija33.19	chr_st_end_Skov	SNP	Introgression	plain_origin	pop	chr_st_end
O517_DA_C001KLS	O517_DA_C001KLS_hap1	chr3	13145000	13175000	3	13010340	13217789	30000	30000	1	31000	Archaic	0.9559	12	2	1	1	2	1	3.13145000.13175000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C001KLY	O517_DA_C001KLY_hap1	chr3	13145000	13176000	3	13010340	13217789	31000	31000	1	32000	Archaic	0.94834	13	2	1	1	2	1	3.13145000.13176000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C001KLY	O517_DA_C001KLY_hap2	chr3	13142000	13177000	3	13010340	13217789	35000	35000	1	36000	Archaic	0.93764	15	3	1	1	3	1	3.13142000.13177000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C001KLZ	O517_DA_C001KLZ_hap1	chr3	13145000	13180000	3	13010340	13217789	35000	35000	1	36000	Archaic	0.93181	16	3	1	1	3	1	3.13145000.13180000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C001KLZ	O517_DA_C001KLZ_hap2	chr3	13145000	13175000	3	13010340	13217789	30000	30000	1	31000	Archaic	0.95513	12	2	1	1	2	1	3.13145000.13175000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C001KM0	O517_DA_C001KM0_hap1	chr3	13145000	13173000	3	13010340	13217789	28000	28000	1	29000	Archaic	0.90334	10	1	0	0	1	0	3.13145000.13173000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C001KM0	O517_DA_C001KM0_hap2	chr3	13145000	13203000	3	13010340	13217789	58000	58000	1	59000	Archaic	0.96838	21	4	1	1	4	1	3.13145000.13203000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C001KM5	O517_DA_C001KM5_hap1	chr3	13143000	13176000	3	13010340	13217789	33000	33000	1	34000	Archaic	0.93119	14	2	1	1	2	1	3.13143000.13176000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C001KM5	O517_DA_C001KM5_hap2	chr3	13100000	13170000	3	13010340	13217789	70000	70000	1	71000	Archaic	0.97113	32	11	0	0	11	0	3.13100000.13170000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C001KMA	O517_DA_C001KMA_hap2	chr3	13112000	13176000	3	13010340	13217789	64000	64000	1	65000	Archaic	0.96675	33	26	24	25	2	24	3.13112000.13176000	13035177	Denisova	Neandertal	LL	chr3.13132090.13174330
O517_DA_C001KME	O517_DA_C001KME_hap2	chr3	13143000	13175000	3	13010340	13217789	32000	32000	1	33000	Archaic	0.94112	13	2	1	1	2	1	3.13143000.13175000	13035177	Denisova	Denisova	LL	chr3.13132090.13174330
O517_DA_C001KMG	O517_DA_C001KMG_hap2	chr3	13146000	13175000	3	13010340	13217789	29000	29000	1	30000	Archaic	0.92097	13	2	1	1	2	1	3.13146000.13175000	13035177	Denisova	Denisova	LL	chr3.13132090.13174330
O517_DA_C001KML	O517_DA_C001KML_hap1	chr3	13146000	13177000	3	13010340	13217789	31000	31000	1	32000	Archaic	0.87546	12	3	1	1	3	1	3.13146000.13177000	13035177	Denisova	Denisova	LL	chr3.13132090.13174330
O517_DA_C001KMP	O517_DA_C001KMP_hap1	chr3	13145000	13175000	3	13010340	13217789	30000	30000	1	31000	Archaic	0.95751	13	2	1	1	2	1	3.13145000.13175000	13035177	Denisova	Denisova	LL	chr3.13132090.13174330
O517_DA_C001KMU	O517_DA_C001KMU_hap1	chr3	13145000	13176000	3	13010340	13217789	31000	31000	1	32000	Archaic	0.94922	14	2	1	1	2	1	3.13145000.13176000	13035177	Denisova	Denisova	LL	chr3.13132090.13174330
O517_DA_C001KMX	O517_DA_C001KMX_hap2	chr3	13107000	13170000	3	13010340	13217789	63000	63000	1	64000	Archaic	0.92431	24	9	0	0	9	0	3.13107000.13170000	13035177	Denisova	Denisova	LL	chr3.13132090.13174330
O517_DA_C001KNA	O517_DA_C001KNA_hap2	chr3	13114000	13175000	3	13010340	13217789	61000	61000	1	62000	Archaic	0.9671	26	10	1	1	10	1	3.13114000.13175000	13035177	Denisova	Denisova	LL	chr3.13132090.13174330
O517_DA_C001KNB	O517_DA_C001KNB_hap1	chr3	13107000	13170000	3	13010340	13217789	63000	63000	1	64000	Archaic	0.92632	24	9	0	0	9	0	3.13107000.13170000	13035177	Denisova	Denisova	LL	chr3.13132090.13174330
O517_DA_C001KNK	O517_DA_C001KNK_hap2	chr3	13145000	13175000	3	13010340	13217789	30000	30000	1	31000	Archaic	0.96327	14	2	1	1	2	1	3.13145000.13175000	13035177	Denisova	Denisova	LL	chr3.13132090.13174330
O517_DA_C001KNN	O517_DA_C001KNN_hap1	chr3	13145000	13175000	3	13010340	13217789	30000	30000	1	31000	Archaic	0.96909	15	2	1	1	2	1	3.13145000.13175000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C001KNN	O517_DA_C001KNN_hap2	chr3	13145000	13176000	3	13010340	13217789	31000	31000	1	32000	Archaic	0.94797	14	2	1	1	2	1	3.13145000.13176000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C001KNT	O517_DA_C001KNT_hap1	chr3	13145000	13175000	3	13010340	13217789	30000	30000	1	31000	Archaic	0.95562	14	2	1	1	2	1	3.13145000.13175000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C001KNT	O517_DA_C001KNT_hap2	chr3	13028000	13169000	3	13010340	13217789	141000	141000	1	142000	Archaic	0.98094	63	24	4	4	24	4	3.13028000.13169000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C001PIV	O517_DA_C001PIV_hap1	chr3	13145000	13176000	3	13010340	13217789	31000	31000	1	32000	Archaic	0.9474	14	2	1	1	2	1	3.13145000.13176000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C001PIV	O517_DA_C001PIV_hap2	chr3	13145000	13176000	3	13010340	13217789	31000	31000	1	32000	Archaic	0.9474	14	2	1	1	2	1	3.13145000.13176000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C001PJ7	O517_DA_C001PJ7_hap1	chr3	13114000	13175000	3	13010340	13217789	61000	61000	1	62000	Archaic	0.96653	24	9	1	1	9	1	3.13114000.13175000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C002DBL	O517_DA_C002DBL_hap1	chr3	13144000	13174000	3	13010340	13217789	30000	30000	1	31000	Archaic	0.94065	11	2	1	1	2	1	3.13144000.13174000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C002DBN	O517_DA_C002DBN_hap1	chr3	13145000	13176000	3	13010340	13217789	31000	31000	1	32000	Archaic	0.94709	14	2	1	1	2	1	3.13145000.13176000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C002DBP	O517_DA_C002DBP_hap1	chr3	13114000	13175000	3	13010340	13217789	61000	61000	1	62000	Archaic	0.96566	25	10	1	1	10	1	3.13114000.13175000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C002DBS	O517_DA_C002DBS_hap1	chr3	13145000	13211000	3	13010340	13217789	66000	66000	1	67000	Archaic	0.96917	31	6	2	2	6	2	3.13145000.13211000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C002DBS	O517_DA_C002DBS_hap2	chr3	13145000	13175000	3	13010340	13217789	30000	30000	1	31000	Archaic	0.95491	12	2	1	1	2	1	3.13145000.13175000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C002DCX	O517_DA_C002DCX_hap2	chr3	13145000	13175000	3	13010340	13217789	30000	30000	1	31000	Archaic	0.95552	14	2	1	1	2	1	3.13145000.13175000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
O517_DA_C002DD4	O517_DA_C002DD4_hap2	chr3	13145000	13177000	3	13010340	13217789	32000	32000	1	33000	Archaic	0.95742	14	3	1	1	3	1	3.13145000.13177000	13035177	Denisova	Denisova	HL	chr3.13132090.13174330
191121_FD09254772	191121_FD09254772_hap1	chr3	61797000	61858000	3	61779523	62009858	61000	61000	1	62000	Archaic	0.96659	33	9	9	9	4	9	3.61797000.61858000	61949161	.	Neandertal	LL	chr3.61798966.61853037
O517_DA_C001KLF	O517_DA_C001KLF_hap2	chr3	61797000	61858000	3	61779523	62009858	61000	61000	1	62000	Archaic	0.96605	31	9	9	9	4	9	3.61797000.61858000	61949161	.	Neandertal	HL	chr3.61798966.61853037
O517_DA_C001KLO	O517_DA_C001KLO_hap2	chr3	61797000	61836000	3	61779523	62009858	39000	39000	1	40000	Archaic	0.96882	24	9	9	9	4	9	3.61797000.61836000	61949161	.	Neandertal	HL	chr3.61798966.61853037
O517_DA_C001KMF	O517_DA_C001KMF_hap2	chr3	61797000	61858000	3	61779523	62009858	61000	61000	1	62000	Archaic	0.96582	32	9	9	9	4	9	3.61797000.61858000	61949161	.	Neandertal	LL	chr3.61798966.61853037
O517_DA_C001KMR	O517_DA_C001KMR_hap2	chr3	61794000	61858000	3	61779523	62009858	64000	64000	1	65000	Archaic	0.94316	29	8	8	8	4	8	3.61794000.61858000	61949161	.	Neandertal	LL	chr3.61798966.61853037
191121_FD09254748	191121_FD09254748_hap2	chr4	110231000	110345000	4	110182324	110384099	114000	114000	1	115000	Archaic	0.97261	59	20	16	20	6	11	4.110231000.110345000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
191121_FD09254756	191121_FD09254756_hap2	chr4	110196000	110345000	4	110182324	110384099	149000	149000	1	150000	Archaic	0.94438	56	23	18	23	7	16	4.110196000.110345000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
191121_FD09254786	191121_FD09254786_hap2	chr4	110210000	110351000	4	110182324	110384099	141000	141000	1	142000	Archaic	0.97122	66	24	18	24	6	14	4.110210000.110351000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
191121_FD09254793	191121_FD09254793_hap1	chr4	110198000	110269000	4	110182324	110384099	71000	71000	1	72000	Archaic	0.85018	31	9	6	9	5	7	4.110198000.110269000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
191121_FD09254796	191121_FD09254796_hap1	chr4	110224000	110336000	4	110182324	110384099	112000	112000	1	113000	Archaic	0.97773	53	20	16	20	6	11	4.110224000.110336000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
191121_FD09254801	191121_FD09254801_hap1	chr4	110272000	110316000	4	110182324	110384099	44000	44000	1	45000	Archaic	0.89129	16	7	7	7	1	3	4.110272000.110316000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
191121_FD09254803	191121_FD09254803_hap1	chr4	110210000	110335000	4	110182324	110384099	125000	125000	1	126000	Archaic	0.9912	60	24	18	24	6	14	4.110210000.110335000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
191121_FD09254809	191121_FD09254809_hap1	chr4	110206000	110335000	4	110182324	110384099	129000	129000	1	130000	Archaic	0.93402	58	21	16	21	7	14	4.110206000.110335000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
191121_FD09254809	191121_FD09254809_hap2	chr4	110231000	110338000	4	110182324	110384099	107000	107000	1	108000	Archaic	0.9861	57	20	16	20	6	11	4.110231000.110338000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
191121_FD09254810	191121_FD09254810_hap1	chr4	110198000	110377000	4	110182324	110384099	179000	179000	1	180000	Archaic	0.93522	85	35	30	29	12	25	4.110198000.110377000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
191121_FD09254811	191121_FD09254811_hap2	chr4	110257000	110337000	4	110182324	110384099	80000	80000	1	81000	Archaic	0.97826	42	14	11	14	2	6	4.110257000.110337000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
191121_FD09254819	191121_FD09254819_hap1	chr4	110273000	110321000	4	110182324	110384099	48000	48000	1	49000	Archaic	0.89153	17	7	7	7	1	3	4.110273000.110321000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
191121_FD09254820	191121_FD09254820_hap2	chr4	110209000	110335000	4	110182324	110384099	126000	126000	1	127000	Archaic	0.9879	62	24	18	24	6	14	4.110209000.110335000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
191121_FD09254825	191121_FD09254825_hap2	chr4	110198000	110337000	4	110182324	110384099	139000	139000	1	140000	Archaic	0.92399	64	21	17	21	7	12	4.110198000.110337000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
O517_DA_C001KL2	O517_DA_C001KL2_hap2	chr4	110198000	110337000	4	110182324	110384099	139000	139000	1	140000	Archaic	0.92136	61	18	14	18	6	11	4.110198000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KL4	O517_DA_C001KL4_hap2	chr4	110210000	110345000	4	110182324	110384099	135000	135000	1	136000	Archaic	0.97079	62	22	16	22	5	13	4.110210000.110345000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KL7	O517_DA_C001KL7_hap1	chr4	110231000	110337000	4	110182324	110384099	106000	106000	1	107000	Archaic	0.98824	59	20	16	20	6	11	4.110231000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KL7	O517_DA_C001KL7_hap2	chr4	110206000	110337000	4	110182324	110384099	131000	131000	1	132000	Archaic	0.99056	68	24	18	24	7	14	4.110206000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLA	O517_DA_C001KLA_hap1	chr4	110198000	110337000	4	110182324	110384099	139000	139000	1	140000	Archaic	0.9266	63	21	17	21	7	12	4.110198000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLA	O517_DA_C001KLA_hap2	chr4	110196000	110337000	4	110182324	110384099	141000	141000	1	142000	Archaic	0.97561	65	21	17	21	7	12	4.110196000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLC	O517_DA_C001KLC_hap1	chr4	110198000	110337000	4	110182324	110384099	139000	139000	1	140000	Archaic	0.92265	66	21	17	21	7	12	4.110198000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLC	O517_DA_C001KLC_hap2	chr4	110230000	110345000	4	110182324	110384099	115000	115000	1	116000	Archaic	0.96799	59	19	15	19	5	10	4.110230000.110345000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLD	O517_DA_C001KLD_hap1	chr4	110206000	110337000	4	110182324	110384099	131000	131000	1	132000	Archaic	0.99057	67	24	18	24	7	14	4.110206000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLE	O517_DA_C001KLE_hap2	chr4	110210000	110345000	4	110182324	110384099	135000	135000	1	136000	Archaic	0.97154	66	24	18	24	6	14	4.110210000.110345000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLF	O517_DA_C001KLF_hap2	chr4	110198000	110347000	4	110182324	110384099	149000	149000	1	150000	Archaic	0.9143	62	18	14	18	6	11	4.110198000.110347000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLG	O517_DA_C001KLG_hap1	chr4	110224000	110337000	4	110182324	110384099	113000	113000	1	114000	Archaic	0.97801	56	20	17	20	7	12	4.110224000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLH	O517_DA_C001KLH_hap2	chr4	110222000	110336000	4	110182324	110384099	114000	114000	1	115000	Archaic	0.99027	59	21	17	21	6	12	4.110222000.110336000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLI	O517_DA_C001KLI_hap1	chr4	110198000	110337000	4	110182324	110384099	139000	139000	1	140000	Archaic	0.92529	64	21	17	21	7	12	4.110198000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLL	O517_DA_C001KLL_hap2	chr4	110210000	110338000	4	110182324	110384099	128000	128000	1	129000	Archaic	0.99104	67	26	20	26	8	16	4.110210000.110338000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLP	O517_DA_C001KLP_hap2	chr4	110205000	110341000	4	110182324	110384099	136000	136000	1	137000	Archaic	0.97796	64	24	18	24	6	14	4.110205000.110341000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLR	O517_DA_C001KLR_hap1	chr4	110198000	110337000	4	110182324	110384099	139000	139000	1	140000	Archaic	0.93122	65	21	17	21	7	12	4.110198000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLS	O517_DA_C001KLS_hap1	chr4	110210000	110345000	4	110182324	110384099	135000	135000	1	136000	Archaic	0.97182	62	23	17	23	6	13	4.110210000.110345000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLT	O517_DA_C001KLT_hap1	chr4	110266000	110316000	4	110182324	110384099	50000	50000	1	51000	Archaic	0.96687	22	7	7	7	1	3	4.110266000.110316000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLV	O517_DA_C001KLV_hap1	chr4	110207000	110337000	4	110182324	110384099	130000	130000	1	131000	Archaic	0.95975	65	21	17	21	7	12	4.110207000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLW	O517_DA_C001KLW_hap2	chr4	110198000	110337000	4	110182324	110384099	139000	139000	1	140000	Archaic	0.92823	64	21	17	21	7	12	4.110198000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLX	O517_DA_C001KLX_hap1	chr4	110198000	110337000	4	110182324	110384099	139000	139000	1	140000	Archaic	0.92052	64	21	17	21	7	12	4.110198000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLX	O517_DA_C001KLX_hap2	chr4	110231000	110377000	4	110182324	110384099	146000	146000	1	147000	Archaic	0.98957	77	34	29	28	11	24	4.110231000.110377000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLY	O517_DA_C001KLY_hap1	chr4	110272000	110345000	4	110182324	110384099	73000	73000	1	74000	Archaic	0.94141	29	9	8	9	1	4	4.110272000.110345000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KLZ	O517_DA_C001KLZ_hap2	chr4	110203000	110337000	4	110182324	110384099	134000	134000	1	135000	Archaic	0.93391	62	21	17	21	7	12	4.110203000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KM0	O517_DA_C001KM0_hap1	chr4	110211000	110326000	4	110182324	110384099	115000	115000	1	116000	Archaic	0.97628	52	18	14	18	6	11	4.110211000.110326000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KM5	O517_DA_C001KM5_hap1	chr4	110219000	110337000	4	110182324	110384099	118000	118000	1	119000	Archaic	0.9852	62	21	17	21	7	12	4.110219000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KM5	O517_DA_C001KM5_hap2	chr4	110219000	110337000	4	110182324	110384099	118000	118000	1	119000	Archaic	0.97665	60	21	17	21	7	12	4.110219000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KMC	O517_DA_C001KMC_hap2	chr4	110219000	110337000	4	110182324	110384099	118000	118000	1	119000	Archaic	0.97713	61	21	17	21	7	12	4.110219000.110337000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
O517_DA_C001KMD	O517_DA_C001KMD_hap1	chr4	110222000	110338000	4	110182324	110384099	116000	116000	1	117000	Archaic	0.98985	57	22	18	22	8	13	4.110222000.110338000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
O517_DA_C001KMG	O517_DA_C001KMG_hap2	chr4	110207000	110337000	4	110182324	110384099	130000	130000	1	131000	Archaic	0.98649	64	24	18	24	7	14	4.110207000.110337000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
O517_DA_C001KML	O517_DA_C001KML_hap1	chr4	110256000	110336000	4	110182324	110384099	80000	80000	1	81000	Archaic	0.9389	33	11	9	11	2	6	4.110256000.110336000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
O517_DA_C001KN0	O517_DA_C001KN0_hap2	chr4	110287000	110345000	4	110182324	110384099	58000	58000	1	59000	Archaic	0.92384	18	8	7	8	0	3	4.110287000.110345000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
O517_DA_C001KN9	O517_DA_C001KN9_hap2	chr4	110207000	110290000	4	110182324	110384099	83000	83000	1	84000	Archaic	0.97972	45	14	9	14	6	10	4.110207000.110290000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
O517_DA_C001KNA	O517_DA_C001KNA_hap2	chr4	110198000	110337000	4	110182324	110384099	139000	139000	1	140000	Archaic	0.9232	65	21	17	21	7	12	4.110198000.110337000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
O517_DA_C001KNJ	O517_DA_C001KNJ_hap1	chr4	110219000	110337000	4	110182324	110384099	118000	118000	1	119000	Archaic	0.97684	60	20	16	20	6	11	4.110219000.110337000	110291463	Altai Neanderthal	Neandertal	LL	chr4.110232325.110334098
O517_DA_C001KNM	O517_DA_C001KNM_hap1	chr4	110203000	110337000	4	110182324	110384099	134000	134000	1	135000	Archaic	0.98409	64	24	19	24	7	14	4.110203000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KNM	O517_DA_C001KNM_hap2	chr4	110205000	110337000	4	110182324	110384099	132000	132000	1	133000	Archaic	0.94419	63	21	17	21	7	12	4.110205000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KNN	O517_DA_C001KNN_hap2	chr4	110205000	110345000	4	110182324	110384099	140000	140000	1	141000	Archaic	0.96344	62	23	17	23	5	14	4.110205000.110345000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KNP	O517_DA_C001KNP_hap1	chr4	110287000	110337000	4	110182324	110384099	50000	50000	1	51000	Archaic	0.96183	20	10	9	10	0	4	4.110287000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001KNT	O517_DA_C001KNT_hap2	chr4	110205000	110345000	4	110182324	110384099	140000	140000	1	141000	Archaic	0.9625	64	24	18	24	6	14	4.110205000.110345000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001PIT	O517_DA_C001PIT_hap1	chr4	110198000	110337000	4	110182324	110384099	139000	139000	1	140000	Archaic	0.93086	65	21	17	21	7	12	4.110198000.110337000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
O517_DA_C001PIT	O517_DA_C001PIT_hap2	chr4	110210000	110345000	4	110182324	110384099	135000	135000	1	136000	Archaic	0.97227	64	24	18	24	6	14	4.110210000.110345000	110291463	Altai Neanderthal	Neandertal	HL	chr4.110232325.110334098
